,symboling,normalized_losses,make,body_style,drive_wheels,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,fueltype_gas,aspiration_turbo,num_of_doors_two,engine_location_rear
94,2,0.7803030303030303,0.5714285714285714,4,1,0.30797101449275344,0.31791044776119426,0.34313725490196134,0.4583333333333335,0.20170674941815359,1,1,0.2432432432432433,2,3.15,3.29,0.15000000000000002,0.15441176470588236,0.5675675675675675,0.49999999999999994,0.6774193548387097,8249,1,0,1,0
95,0,0.31060606060606066,0.5714285714285714,2,1,0.3840579710144927,0.482089552238806,0.48039215686274606,0.5750000000000006,0.3242823894491854,1,1,0.3986486486486487,2,3.33,3.47,0.09375,0.3602941176470589,0.5675675675675675,0.3888888888888889,0.5806451612903225,8949,1,0,0,0
96,0,0.31060606060606066,0.5714285714285714,1,1,0.3840579710144927,0.482089552238806,0.48039215686274606,0.5750000000000006,0.3157486423584174,1,1,0.3986486486486487,2,3.33,3.47,0.09375,0.3602941176470589,0.5675675675675675,0.3888888888888889,0.5806451612903225,9549,1,0,0,0
97,0,0.4772727272727273,0.5714285714285714,1,1,0.5,0.6059701492537313,0.6078431372549025,0.6083333333333338,0.6233514352211016,3,2,0.8108108108108109,1,3.43,3.27,0.125,0.7647058823529412,0.5675675675675675,0.1111111111111111,0.19354838709677424,13499,1,0,0,0
98,0,0.3257575757575758,0.5714285714285714,3,1,0.5,0.6492537313432836,0.6078431372549025,0.6916666666666669,0.7013188518231186,3,2,0.8108108108108109,1,3.43,3.27,0.125,0.7647058823529412,0.5675675675675675,0.1111111111111111,0.19354838709677424,14399,1,0,0,0
99,0,0.3257575757575758,0.5714285714285714,1,1,0.5,0.6492537313432836,0.6078431372549025,0.6083333333333338,0.6097750193948797,3,2,0.8108108108108109,1,3.43,3.27,0.125,0.7647058823529412,0.5675675675675675,0.16666666666666669,0.29032258064516125,13499,1,0,0,0
100,3,0.9772727272727273,0.5714285714285714,2,2,0.17028985507246386,0.4417910447761191,0.7450980392156872,0.15833333333333366,0.6140418929402638,3,2,0.8108108108108109,1,3.43,3.27,0.125,0.823529411764706,0.5675675675675675,0.16666666666666669,0.29032258064516125,17199,1,0,1,0
101,3,0.9772727272727273,0.5714285714285714,2,2,0.17028985507246386,0.4417910447761191,0.7450980392156872,0.15833333333333366,0.6404189294026377,3,2,0.8108108108108109,1,3.43,3.27,0.04999999999999999,0.34558823529411764,0.5675675675675675,0.1111111111111111,0.22580645161290325,19699,1,1,1,0
102,1,0.3787878787878788,0.5714285714285714,2,2,0.4565217391304346,0.5582089552238805,0.7450980392156872,0.15833333333333366,0.6404189294026377,3,2,0.8108108108108109,1,3.43,3.27,0.125,0.823529411764706,0.5675675675675675,0.16666666666666669,0.29032258064516125,18399,1,0,1,0
103,0,0.7272727272727273,0.6190476190476191,1,2,0.7717391304347827,0.6805970149253731,0.7941176470588243,0.7416666666666667,0.5942591155934833,4,1,0.3986486486486487,1,3.46,3.19,0.08750000000000002,0.3602941176470589,0.4594594594594592,0.16666666666666669,0.25806451612903225,11900,1,0,0,0
104,0,0.7272727272727273,0.6190476190476191,1,2,0.7717391304347827,0.6805970149253731,0.7941176470588243,0.7416666666666667,0.6629169899146625,4,1,0.614864864864865,3,3.7,3.52,0.875,0.34558823529411764,0.0,0.4166666666666666,0.5483870967741935,13200,0,1,0,0
105,0,0.3787878787878788,0.6190476190476191,3,2,0.9999999999999996,0.8626865671641792,0.7941176470588243,0.9083333333333337,0.6757176105508145,4,1,0.3986486486486487,1,3.46,3.19,0.08750000000000002,0.3602941176470589,0.4594594594594592,0.16666666666666669,0.25806451612903225,12440,1,0,0,0
106,0,0.3787878787878788,0.6190476190476191,3,2,0.9999999999999996,0.8626865671641792,0.7941176470588243,0.9083333333333337,0.7532971295577968,4,1,0.614864864864865,3,3.7,3.52,0.875,0.34558823529411764,0.0,0.3333333333333333,0.29032258064516125,13860,0,1,0,0
107,0,0.7272727272727273,0.6190476190476191,1,2,0.7717391304347827,0.6805970149253731,0.7941176470588243,0.7416666666666667,0.6155934833204033,4,1,0.3986486486486487,1,3.46,2.19,0.08750000000000002,0.34558823529411764,0.4594594594594592,0.16666666666666669,0.25806451612903225,15580,1,0,0,0
108,0,0.7272727272727273,0.6190476190476191,1,2,0.7717391304347827,0.6805970149253731,0.7941176470588243,0.7416666666666667,0.6842513576415825,4,1,0.614864864864865,3,3.7,3.52,0.875,0.34558823529411764,0.0,0.4166666666666666,0.5483870967741935,16900,0,1,0,0
109,0,0.3787878787878788,0.6190476190476191,3,2,0.9999999999999996,0.8626865671641792,0.7941176470588243,0.7416666666666667,0.6970519782777347,4,1,0.3986486486486487,1,3.46,2.19,0.08750000000000002,0.34558823529411764,0.4594594594594592,0.16666666666666669,0.25806451612903225,16695,1,0,0,0
110,0,0.3787878787878788,0.6190476190476191,3,2,0.9999999999999996,0.8626865671641792,0.7941176470588243,0.9083333333333337,0.7746314972847168,4,1,0.614864864864865,3,3.7,3.52,0.875,0.34558823529411764,0.0,0.3333333333333333,0.29032258064516125,17075,0,1,0,0
111,0,0.7272727272727273,0.6190476190476191,1,2,0.7717391304347827,0.6805970149253731,0.7941176470588243,0.7416666666666667,0.6155934833204033,4,1,0.3986486486486487,1,3.46,3.19,0.08750000000000002,0.3602941176470589,0.4594594594594592,0.16666666666666669,0.25806451612903225,16630,1,0,0,0
112,0,0.7272727272727273,0.6190476190476191,1,2,0.7717391304347827,0.6805970149253731,0.7941176470588243,0.7416666666666667,0.6842513576415825,4,1,0.614864864864865,3,3.7,3.52,0.875,0.34558823529411764,0.0,0.4166666666666666,0.5483870967741935,17950,0,1,0,0
113,0,0.7272727272727273,0.6190476190476191,1,2,0.7753623188405796,0.6805970149253731,0.784313725490196,0.6833333333333331,0.6369278510473235,4,1,0.4932432432432433,1,3.61,3.21,0.0,0.6911764705882354,0.7837837837837838,0.1388888888888889,0.25806451612903225,18150,1,1,0,0
114,1,0.40909090909090906,0.6666666666666665,2,1,0.25724637681159424,0.2417910447761198,0.34313725490196134,0.24999999999999956,0.16679596586501166,1,1,0.19594594594594594,2,2.97,3.23,0.15000000000000002,0.1470588235294118,0.7297297297297294,0.6666666666666665,0.8064516129032258,5572,1,0,1,0
115,1,0.40909090909090906,0.6666666666666665,2,1,0.25724637681159424,0.2417910447761198,0.34313725490196134,0.24999999999999956,0.24825446082234293,1,1,0.25,5,3.03,3.39,0.03749999999999998,0.3970588235294118,0.7297297297297294,0.3055555555555555,0.4516129032258065,7957,1,1,1,0
116,1,0.6742424242424243,0.6666666666666665,2,1,0.25724637681159424,0.2417910447761198,0.34313725490196134,0.23333333333333384,0.18580294802172226,1,1,0.19594594594594594,2,2.97,3.23,0.15000000000000002,0.1470588235294118,0.7297297297297294,0.49999999999999994,0.7096774193548387,6229,1,0,0,0
117,1,0.6742424242424243,0.6666666666666665,1,1,0.25724637681159424,0.39104477611940336,0.34313725490196134,0.24999999999999956,0.1943366951124903,1,1,0.19594594594594594,2,2.97,3.23,0.15000000000000002,0.1470588235294118,0.7297297297297294,0.49999999999999994,0.7096774193548387,6692,1,0,0,0
118,1,0.6742424242424243,0.6666666666666665,1,1,0.25724637681159424,0.39104477611940336,0.34313725490196134,0.24999999999999956,0.2726920093095423,1,1,0.25,2,2.97,3.23,0.15000000000000002,0.1470588235294118,0.7297297297297294,0.49999999999999994,0.7096774193548387,7609,1,0,0,0
119,-1,0.06818181818181823,0.6666666666666665,3,1,0.6050724637681157,0.5,0.42156862745098067,0.9999999999999996,0.40612878200155156,1,1,0.41216216216216217,2,3.35,3.46,0.09375,0.2941176470588236,0.4594594594594592,0.3055555555555555,0.4516129032258065,8921,1,0,0,0
120,3,0.3787878787878788,0.6666666666666665,2,2,0.3369565217391308,0.4791044776119402,0.5882352941176476,0.20000000000000062,0.5159038013964314,1,1,0.641891891891892,5,3.59,3.86,0.0,0.7132352941176471,0.4594594594594592,0.16666666666666669,0.25806451612903225,12764,1,1,1,0
121,3,0.9166666666666667,0.7142857142857142,2,2,0.2862318840579712,0.41492537313432853,0.784313725490196,0.20000000000000062,0.5003878975950349,1,1,0.6081081081081082,1,3.94,3.11,0.15625,0.698529411764706,0.7297297297297294,0.16666666666666669,0.3548387096774194,22018,1,0,1,0
122,3,0.3787878787878788,0.7142857142857142,4,2,0.10507246376811619,0.41492537313432853,0.46078431372549034,0.3166666666666669,0.49185415050426684,2,2,0.8986486486486488,1,3.74,2.9,0.15625,0.34558823529411764,0.9459459459459456,0.1111111111111111,0.29032258064516125,32528,1,0,1,1
123,3,0.3787878787878788,0.7142857142857142,4,2,0.10507246376811619,0.41492537313432853,0.46078431372549034,0.3166666666666669,0.49185415050426684,2,2,0.8986486486486488,1,3.74,2.9,0.15625,0.34558823529411764,0.9459459459459456,0.1111111111111111,0.29032258064516125,34028,1,0,1,1
124,3,0.3787878787878788,0.7142857142857142,5,2,0.10507246376811619,0.41492537313432853,0.46078431372549034,0.3166666666666669,0.5089216446858029,2,2,0.8986486486486488,1,3.74,2.9,0.15625,0.34558823529411764,0.9459459459459456,0.1111111111111111,0.29032258064516125,37028,1,0,1,1
125,0,0.3787878787878788,0.7619047619047619,3,1,0.34420289855072417,0.6029850746268659,0.6078431372549025,0.6166666666666667,0.42319627618308764,1,1,0.4797297297297297,1,3.46,3.9,0.10624999999999996,0.34558823529411764,0.5675675675675675,0.27777777777777773,0.4838709677419355,9295,1,0,0,0
126,2,0.3787878787878788,0.7619047619047619,2,1,0.34420289855072417,0.5328358208955226,0.617647058823529,0.2250000000000001,0.3770364623739333,1,1,0.4797297297297297,1,3.46,3.9,0.10624999999999996,0.34558823529411764,0.5675675675675675,0.27777777777777773,0.4838709677419355,9895,1,0,1,0
127,3,0.643939393939394,0.8095238095238095,2,1,0.45289855072463725,0.6791044776119404,0.6078431372549025,0.6916666666666669,0.45384018619084565,1,1,0.4054054054054055,1,3.54,3.07,0.14437500000000003,0.4558823529411765,0.5945945945945943,0.22222222222222215,0.3870967741935484,11850,1,0,1,0
128,2,0.2954545454545454,0.8095238095238095,1,1,0.45289855072463725,0.6791044776119404,0.6078431372549025,0.6916666666666669,0.46819239720713735,1,1,0.4054054054054055,1,3.54,3.07,0.14375000000000004,0.4558823529411765,0.5945945945945943,0.22222222222222215,0.3870967741935484,12170,1,0,0,0
129,3,0.643939393939394,0.8095238095238095,2,1,0.45289855072463725,0.6791044776119404,0.6078431372549025,0.6916666666666669,0.47284716834755613,1,1,0.4054054054054055,1,2.54,2.07,0.14375000000000004,0.4558823529411765,0.5945945945945943,0.22222222222222215,0.3870967741935484,15040,1,0,1,0
130,2,0.2954545454545454,0.8095238095238095,1,1,0.45289855072463725,0.6791044776119404,0.6078431372549025,0.6916666666666669,0.4926299456943366,1,1,0.4054054054054055,1,3.54,3.07,0.14375000000000004,0.4558823529411765,0.5945945945945943,0.22222222222222215,0.3870967741935484,15510,1,0,0,0
131,3,0.643939393939394,0.8095238095238095,2,1,0.45289855072463725,0.6791044776119404,0.6078431372549025,0.6916666666666669,0.5120248254460822,5,1,0.4054054054054055,1,3.54,3.07,0.125,0.823529411764706,0.7297297297297294,0.16666666666666669,0.32258064516129026,18150,1,1,1,0
132,2,0.2954545454545454,0.8095238095238095,1,1,0.45289855072463725,0.6791044776119404,0.6078431372549025,0.6916666666666669,0.5271528316524436,5,1,0.4054054054054055,1,3.54,3.07,0.125,0.823529411764706,0.7297297297297294,0.16666666666666669,0.32258064516129026,18620,1,1,0,0
133,2,0.13636363636363635,0.857142857142857,2,1,0.25724637681159424,0.23582089552238816,0.3039215686274517,0.4916666666666667,0.2179984484096199,2,1,0.2432432432432433,2,3.62,2.36,0.125,0.15441176470588236,0.40540540540540526,0.49999999999999994,0.6451612903225805,5118,1,0,1,0
134,2,0.13636363636363635,0.857142857142857,2,1,0.25724637681159424,0.25074626865671634,0.3235294117647065,0.4916666666666667,0.24515128006206366,2,1,0.31756756756756765,2,3.62,2.64,0.10624999999999996,0.18382352941176472,0.1351351351351351,0.3611111111111111,0.4838709677419355,7053,1,0,1,0
135,2,0.13636363636363635,0.857142857142857,2,3,0.24275362318840576,0.2417910447761198,0.34313725490196134,0.6583333333333337,0.2916989914662529,2,1,0.31756756756756765,2,3.62,2.64,0.10624999999999996,0.18382352941176472,0.1351351351351351,0.3611111111111111,0.4838709677419355,7603,1,0,1,0
136,0,0.2803030303030303,0.857142857142857,1,1,0.3840579710144927,0.4611940298507462,0.5000000000000009,0.39166666666666705,0.25484871993793634,2,1,0.31756756756756765,2,3.62,2.64,0.15625,0.25,0.3513513513513513,0.5277777777777777,0.6774193548387097,7126,1,0,0,0
137,0,0.2803030303030303,0.857142857142857,1,1,0.3840579710144927,0.4611940298507462,0.5000000000000009,0.39166666666666705,0.2723041117145074,2,1,0.31756756756756765,2,3.62,2.64,0.15625,0.25,0.1351351351351351,0.4166666666666666,0.5483870967741935,7775,1,0,0,0
138,0,0.2803030303030303,0.857142857142857,1,1,0.3840579710144927,0.4611940298507462,0.5000000000000009,0.39166666666666705,0.33048875096974395,2,1,0.31756756756756765,1,3.62,2.64,0.125,0.3382352941176471,0.5675675675675675,0.3611111111111111,0.5161290322580645,9960,1,0,0,0
139,0,0.2803030303030303,0.857142857142857,1,3,0.37681159420289845,0.4611940298507462,0.5000000000000009,0.5416666666666665,0.3479441427463149,2,1,0.31756756756756765,2,3.62,2.64,0.125,0.25,0.3513513513513513,0.3055555555555555,0.29032258064516125,9233,1,0,0,0
140,0,0.2803030303030303,0.857142857142857,1,3,0.37681159420289845,0.4611940298507462,0.5000000000000009,0.5416666666666665,0.39643134212567877,2,1,0.31756756756756765,1,3.62,2.64,0.04375000000000001,0.4632352941176471,0.3513513513513513,0.3055555555555555,0.4193548387096774,11259,1,1,0,0
141,0,0.18181818181818188,0.857142857142857,3,1,0.37681159420289845,0.4835820895522387,0.5000000000000009,0.4333333333333331,0.3110938712179985,2,1,0.31756756756756765,2,3.62,2.64,0.125,0.25,0.3513513513513513,0.4166666666666666,0.5161290322580645,7463,1,0,0,0
142,0,0.18181818181818188,0.857142857142857,3,1,0.37681159420289845,0.4835820895522387,0.5000000000000009,0.4333333333333331,0.37509697439875866,2,1,0.31756756756756765,1,3.62,2.64,0.125,0.3382352941176471,0.5675675675675675,0.3333333333333333,0.4838709677419355,10198,1,0,0,0
143,0,0.1515151515151515,0.857142857142857,3,3,0.37318840579710155,0.4850746268656714,0.5000000000000009,0.5916666666666663,0.36152055857253684,2,1,0.31756756756756765,2,3.62,2.64,0.125,0.25,0.3513513513513513,0.27777777777777773,0.4193548387096774,8013,1,0,0,0
144,0,0.1515151515151515,0.857142857142857,3,3,0.37318840579710155,0.4850746268656714,0.5000000000000009,0.5916666666666663,0.4507370054305664,2,1,0.31756756756756765,1,3.62,2.64,0.04375000000000001,0.4632352941176471,0.3513513513513513,0.27777777777777773,0.22580645161290325,11694,1,1,0,0
145,1,0.16666666666666663,0.9047619047619047,2,1,0.32971014492753614,0.26268656716417915,0.3235294117647065,0.5583333333333331,0.19278510473235067,1,1,0.20945945945945954,2,3.05,3.03,0.125,0.10294117647058826,0.3513513513513513,0.6111111111111112,0.7419354838709677,5348,1,0,1,0
146,1,0.16666666666666663,0.9047619047619047,2,1,0.32971014492753614,0.26268656716417915,0.3235294117647065,0.5583333333333331,0.21411947245927077,1,1,0.20945945945945954,2,3.05,3.03,0.125,0.10294117647058826,0.3513513513513513,0.49999999999999994,0.7096774193548387,6338,1,0,1,0
147,1,0.06818181818181823,0.9047619047619047,2,1,0.32971014492753614,0.26268656716417915,0.3235294117647065,0.5583333333333331,0.20442203258339797,1,1,0.20945945945945954,2,3.05,3.03,0.125,0.10294117647058826,0.3513513513513513,0.49999999999999994,0.7096774193548387,6488,1,0,0,0
148,0,0.09090909090909094,0.9047619047619047,3,1,0.32971014492753614,0.4268656716417909,0.3235294117647065,0.9416666666666669,0.30721489526764933,1,1,0.20945945945945954,2,3.05,3.03,0.125,0.10294117647058826,0.3513513513513513,0.49999999999999994,0.6774193548387097,6918,1,0,0,0
149,0,0.12121212121212122,0.9047619047619047,3,3,0.32971014492753614,0.4268656716417909,0.3235294117647065,0.9416666666666669,0.3110938712179985,1,1,0.20945945945945954,2,3.05,3.03,0.125,0.10294117647058826,0.3513513513513513,0.3888888888888889,0.5161290322580645,7898,1,0,0,0
150,0,0.19696969696969702,0.9047619047619047,3,3,0.32971014492753614,0.4268656716417909,0.3235294117647065,0.9416666666666669,0.6291698991466252,1,1,0.20945945945945954,2,3.05,3.03,0.125,0.10294117647058826,0.3513513513513513,0.3888888888888889,0.5161290322580645,8778,1,0,0,0
151,0,0.19696969696969702,0.9047619047619047,1,1,0.32971014492753614,0.37611940298507474,0.4019607843137267,0.4333333333333331,0.2300232738557021,1,1,0.25,2,3.19,3.03,0.125,0.16176470588235292,0.3513513513513513,0.47222222222222215,0.6774193548387097,6938,1,0,0,0
152,0,0.19696969696969702,0.9047619047619047,2,1,0.32971014492753614,0.37611940298507474,0.4019607843137267,0.4166666666666665,0.24088440651667964,1,1,0.25,2,3.19,3.03,0.125,0.16176470588235292,0.3513513513513513,0.47222222222222215,0.6774193548387097,7198,1,0,0,0
153,0,0.19696969696969702,0.9047619047619047,1,1,0.32971014492753614,0.37611940298507474,0.4019607843137267,0.4333333333333331,0.3052754072924748,1,1,0.33108108108108114,3,3.27,3.35,0.96875,0.05882352941176472,0.18918918918918903,0.5833333333333333,0.6451612903225805,7898,0,0,0,0
154,0,0.19696969696969702,0.9047619047619047,2,1,0.32971014492753614,0.37611940298507474,0.4019607843137267,0.4166666666666665,0.3052754072924748,1,1,0.33108108108108114,3,3.27,3.35,0.96875,0.05882352941176472,0.18918918918918903,0.6944444444444444,1.0,7788,0,0,0,0
155,0,0.19696969696969702,0.9047619047619047,1,1,0.32971014492753614,0.37611940298507474,0.4019607843137267,0.4333333333333331,0.23506594259115587,1,1,0.25,2,3.19,3.03,0.125,0.16176470588235292,0.3513513513513513,0.6944444444444444,1.0,7738,1,0,0,0
156,0,0.19696969696969702,0.9047619047619047,2,1,0.32971014492753614,0.37611940298507474,0.4019607843137267,0.4166666666666665,0.24592707525213342,1,1,0.25,2,3.19,3.03,0.125,0.16176470588235292,0.3513513513513513,0.4166666666666666,0.5806451612903225,8358,1,0,0,0
157,0,0.19696969696969702,0.9047619047619047,1,1,0.32971014492753614,0.37611940298507474,0.4019607843137267,0.4166666666666665,0.2529092319627618,1,1,0.25,2,3.19,3.03,0.125,0.16176470588235292,0.3513513513513513,0.4166666666666666,0.5806451612903225,9258,1,0,0,0
158,1,0.7803030303030303,0.9047619047619047,1,2,0.2862318840579712,0.4119402985074627,0.3627450980392162,0.3999999999999999,0.26415826221877425,1,1,0.25,2,3.19,3.03,0.125,0.16176470588235292,0.3513513513513513,0.44444444444444436,0.5806451612903225,8058,1,0,1,0
159,1,0.7803030303030303,0.9047619047619047,2,2,0.2862318840579712,0.4119402985074627,0.3627450980392162,0.3999999999999999,0.2777346780449961,1,1,0.25,2,3.19,3.03,0.125,0.16176470588235292,0.3513513513513513,0.44444444444444436,0.5806451612903225,8238,1,0,1,0
160,1,0.7803030303030303,0.9047619047619047,1,2,0.2862318840579712,0.4119402985074627,0.3627450980392162,0.3999999999999999,0.3013964313421257,5,1,0.25,1,3.24,3.08,0.15000000000000002,0.47058823529411764,0.5675675675675675,0.3611111111111111,0.4193548387096774,9298,1,0,1,0
161,1,0.7803030303030303,0.9047619047619047,2,2,0.2862318840579712,0.4119402985074627,0.3627450980392162,0.3999999999999999,0.3149728471683475,5,1,0.25,1,3.24,3.08,0.15000000000000002,0.47058823529411764,0.5675675675675675,0.3611111111111111,0.4193548387096774,9538,1,0,1,0
162,2,0.5227272727272727,0.9047619047619047,4,2,0.4275362318840581,0.5238805970149252,0.5196078431372548,0.3500000000000001,0.4080682699767262,1,1,0.5743243243243243,1,3.62,3.5,0.14375000000000004,0.5,0.3513513513513513,0.3055555555555555,0.4516129032258065,8449,1,0,1,0
163,2,0.5227272727272727,0.9047619047619047,4,2,0.4275362318840581,0.5238805970149252,0.5196078431372548,0.3500000000000001,0.40651667959658644,1,1,0.5743243243243243,1,3.62,3.5,0.14375000000000004,0.5,0.3513513513513513,0.3055555555555555,0.4516129032258065,9639,1,0,1,0
164,2,0.5227272727272727,0.9047619047619047,2,2,0.4275362318840581,0.5238805970149252,0.5196078431372548,0.3500000000000001,0.4123351435221102,1,1,0.5743243243243243,1,3.62,3.5,0.14375000000000004,0.5,0.3513513513513513,0.3055555555555555,0.4516129032258065,9989,1,0,1,0
165,2,0.5227272727272727,0.9047619047619047,4,2,0.4275362318840581,0.5238805970149252,0.5196078431372548,0.3500000000000001,0.4619860356865788,1,1,0.5743243243243243,1,3.62,3.5,0.14375000000000004,0.5,0.3513513513513513,0.3055555555555555,0.4516129032258065,11199,1,0,1,0
166,2,0.5227272727272727,0.9047619047619047,2,2,0.4275362318840581,0.5238805970149252,0.5196078431372548,0.3500000000000001,0.4755624515128005,1,1,0.5743243243243243,1,3.62,3.5,0.14375000000000004,0.5,0.3513513513513513,0.3055555555555555,0.4516129032258065,11549,1,0,1,0
167,2,0.5227272727272727,0.9047619047619047,5,2,0.4275362318840581,0.5238805970149252,0.5196078431372548,0.4333333333333331,0.5768037238169124,1,1,0.5743243243243243,1,3.62,3.5,0.14375000000000004,0.5,0.3513513513513513,0.3055555555555555,0.4516129032258065,17669,1,0,1,0
168,-1,0.0,0.9047619047619047,1,1,0.5724637681159419,0.5149253731343282,0.6078431372549025,0.5916666666666663,0.3250581846392552,1,1,0.41216216216216217,1,3.31,3.54,0.10624999999999996,0.32352941176470595,0.02702702702702675,0.44444444444444436,0.5806451612903225,8948,1,0,0,0
169,-1,0.0,0.9047619047619047,1,1,0.5724637681159419,0.5149253731343282,0.6078431372549025,0.5916666666666663,0.38479441427463146,1,1,0.33108108108108114,3,3.27,3.35,0.96875,0.18382352941176472,0.18918918918918903,0.47222222222222215,0.5483870967741935,10698,0,1,0,0
170,-1,0.0,0.9047619047619047,2,1,0.5724637681159419,0.5149253731343282,0.6078431372549025,0.5083333333333333,0.35919317300232734,1,1,0.41216216216216217,1,3.31,3.54,0.10624999999999996,0.32352941176470595,0.02702702702702675,0.3888888888888889,0.5161290322580645,9988,1,0,0,0
171,-1,0.0,0.9047619047619047,1,1,0.5724637681159419,0.5149253731343282,0.6078431372549025,0.5916666666666663,0.35919317300232734,1,1,0.41216216216216217,1,3.31,3.54,0.10624999999999996,0.32352941176470595,0.02702702702702675,0.3888888888888889,0.5161290322580645,10898,1,0,0,0
172,-1,0.0,0.9047619047619047,2,1,0.5724637681159419,0.5149253731343282,0.6078431372549025,0.5083333333333333,0.3762606671838634,1,1,0.41216216216216217,1,3.31,3.54,0.10624999999999996,0.32352941176470595,0.02702702702702675,0.3888888888888889,0.5161290322580645,11248,1,0,0,0
173,3,1.0,0.9047619047619047,2,2,0.5905797101449277,0.6328358208955223,0.7254901960784323,0.3500000000000001,0.5771916214119472,5,2,0.7432432432432433,1,3.27,3.35,0.14375000000000004,0.8308823529411765,0.5675675675675675,0.19444444444444448,0.25806451612903225,16558,1,0,1,0
174,3,1.0,0.9047619047619047,2,2,0.5905797101449277,0.6328358208955223,0.7254901960784323,0.3500000000000001,0.5927075252133436,5,2,0.7432432432432433,1,3.27,3.35,0.14375000000000004,0.8308823529411765,0.5675675675675675,0.16666666666666669,0.25806451612903225,15998,1,0,1,0
175,-1,0.18939393939393945,0.9047619047619047,1,2,0.6485507246376812,0.6970149253731344,0.6078431372549025,0.5249999999999999,0.6373157486423584,5,2,0.7432432432432433,1,3.27,3.35,0.13749999999999996,0.7941176470588235,0.5675675675675675,0.19444444444444448,0.25806451612903225,15690,1,0,0,0
176,-1,0.3787878787878788,0.9047619047619047,3,2,0.6485507246376812,0.6970149253731344,0.6078431372549025,0.5249999999999999,0.6450737005430567,5,2,0.6756756756756758,1,3.27,3.35,0.13749999999999996,0.7941176470588235,0.5675675675675675,0.16666666666666669,0.25806451612903225,15750,1,0,0,0
177,2,0.4318181818181819,0.9523809523809523,1,1,0.3876811594202896,0.4567164179104477,0.5098039215686283,0.6583333333333337,0.29984484096198605,1,1,0.2432432432432433,3,3.01,3.4,1.0,0.02941176470588236,0.3513513513513513,0.6666666666666665,0.967741935483871,7775,0,0,1,0
178,2,0.4318181818181819,0.9523809523809523,1,1,0.3876811594202896,0.4567164179104477,0.5098039215686283,0.6583333333333337,0.2796741660201707,1,1,0.32432432432432434,1,3.19,3.4,0.125,0.2720588235294118,0.5945945945945943,0.3888888888888889,0.5806451612903225,7975,1,0,1,0
179,2,0.21969696969696972,0.9523809523809523,1,1,0.3876811594202896,0.4567164179104477,0.5098039215686283,0.6583333333333337,0.3010085337470908,1,1,0.2432432432432433,3,3.01,3.4,1.0,0.02941176470588236,0.3513513513513513,0.6666666666666665,0.967741935483871,7995,0,0,0,0
180,2,0.21969696969696972,0.9523809523809523,1,1,0.3876811594202896,0.4567164179104477,0.5098039215686283,0.6583333333333337,0.28083785880527545,1,1,0.32432432432432434,1,3.19,3.4,0.125,0.2720588235294118,0.5945945945945943,0.3888888888888889,0.5806451612903225,8195,1,0,0,0
181,2,0.21969696969696972,0.9523809523809523,1,1,0.3876811594202896,0.4567164179104477,0.5098039215686283,0.6583333333333337,0.3052754072924748,1,1,0.32432432432432434,1,3.19,3.4,0.125,0.2720588235294118,0.5945945945945943,0.3888888888888889,0.5806451612903225,8495,1,0,0,0
182,2,0.21969696969696972,0.9523809523809523,1,1,0.3876811594202896,0.4567164179104477,0.5098039215686283,0.6583333333333337,0.3223429014740109,1,1,0.2432432432432433,3,3.01,3.4,1.0,0.1470588235294118,0.18918918918918903,0.6666666666666665,0.8387096774193548,9495,0,1,0,0
183,2,0.21969696969696972,0.9523809523809523,1,1,0.3876811594202896,0.4567164179104477,0.5098039215686283,0.6583333333333337,0.3149728471683475,1,1,0.32432432432432434,1,3.19,3.4,0.1875,0.38235294117647056,0.7297297297297294,0.3611111111111111,0.5161290322580645,9995,1,0,0,0
184,3,0.3787878787878788,0.9523809523809523,5,1,0.2862318840579712,0.27164179104477615,0.382352941176471,0.6499999999999999,0.29712955779674166,1,1,0.32432432432432434,1,3.19,3.4,0.09375,0.3088235294117647,0.7297297297297294,0.3055555555555555,0.4193548387096774,11595,1,0,1,0
185,3,0.3787878787878788,0.9523809523809523,2,1,0.2862318840579712,0.3671641791044773,0.3627450980392162,0.30000000000000027,0.2843289371605896,1,1,0.32432432432432434,1,3.19,3.4,0.09375,0.3088235294117647,0.7297297297297294,0.3055555555555555,0.4193548387096774,9980,1,0,1,0
186,0,0.3787878787878788,0.9523809523809523,1,1,0.5,0.5835820895522388,0.647058823529413,0.6083333333333338,0.4550038789759503,1,3,0.5067567567567568,1,3.19,3.4,0.09375,0.4558823529411765,0.7297297297297294,0.16666666666666669,0.25806451612903225,13295,1,0,0,0
187,0,0.3787878787878788,0.9523809523809523,1,1,0.5,0.5835820895522388,0.647058823529413,0.6083333333333338,0.42319627618308764,1,1,0.2432432432432433,3,3.01,3.4,1.0,0.1470588235294118,0.18918918918918903,0.5555555555555556,0.7096774193548387,13845,0,1,0,0
188,0,0.3787878787878788,0.9523809523809523,3,1,0.5,0.6268656716417911,0.647058823529413,0.6083333333333338,0.4169899146625291,1,1,0.32432432432432434,1,3.19,3.4,0.125,0.2941176470588236,0.7297297297297294,0.3333333333333333,0.4838709677419355,12290,1,0,0,0
